id,url,marca,modelo,version,año,entidad,traccion,condicion,kilometraje,transmision,combustible,moneda,precio,precio_previo,primera_vez,ultima_vez,veces_visto,activo,telefono,whatsapp
CP-AD-8527128,https://www.chileautos.cl/vehiculos/detalles/2019-peugeot-508-2-0-allure-bluehdi-diesel-4x2-180hp-at-4p/CP-AD-8527128,peugeot,508,2.0 allure bluehdi diesel 4x2 180hp at 4p.,2019,Automotora,4x2,used,61970,automatica,diesel,CLP,16798991,,2026-07-07,2026-07-07,1,1,+56228691849,+56228691849
CP-AD-8542119,https://www.chileautos.cl/vehiculos/detalles/2024-cupra-formentor-2-0-tsi-4x2-at-5p/CP-AD-8542119,cupra,formentor,2.0 tsi 4x2 at 5p.,2024,Automotora,4x2,used,21500,automatica,bencina,CLP,24990000,,2026-07-07,2026-07-07,1,1,+56226586326,+56226586326
CP-AD-8519421,https://www.chileautos.cl/vehiculos/detalles/2025-suzuki-swift-1-2-gl-sport-4x2-hb-mt-5p/CP-AD-8519421,suzuki,swift,1.2 gl sport 4x2 hb mt 5p.,2025,Automotora,4x2,used,35877,manual,bencina,CLP,11199921,,2026-07-07,2026-07-07,1,1,+56228691849,+56228691849
CP-AD-8528784,https://www.chileautos.cl/vehiculos/detalles/2023-bmw-x3-2-0-30i-m-sport-x-drive-4x4-at-5p/CP-AD-8528784,bmw,x3,2.0 30i m sport x-drive 4x4 at 5p.,2023,Automotora,4x4,used,59060,automatica,bencina,CLP,41868714,,2026-07-07,2026-07-07,1,1,+56228691849,+56228691849
CP-AD-8543305,https://www.chileautos.cl/vehiculos/detalles/2023-haval-dargo-2-0-deluxe-4wd-at-5p/CP-AD-8543305,haval,dargo,2.0 deluxe 4wd at 5p.,2023,Automotora,4x4,used,43920,automatica,bencina,CLP,16990000,,2026-07-07,2026-07-07,1,1,+56228698691,+56228698691
CP-AD-8505268,https://www.chileautos.cl/vehiculos/detalles/2020-peugeot-3008-1-5-active-bluehdi-4x2-130-eat8-5p/CP-AD-8505268,peugeot,3008,1.5 active bluehdi 4x2 130 eat8 5p.,2020,Automotora,4x2,used,82342,automatica,diesel,CLP,12480000,,2026-07-07,2026-07-07,1,1,+56226568863,+56226568863
CP-AD-8529493,https://www.chileautos.cl/vehiculos/detalles/2022-jaguar-f-pace-dynamic-2-0-diesel-awd/CP-AD-8529493,jaguar,f-pace,dynamic 2.0 diesel awd,2022,Automotora,4x2,used,60400,automatica,diesel,CLP,34970000,,2026-07-07,2026-07-07,1,1,+56226586112,+56226586112
CL-AD-19582463,https://www.chileautos.cl/vehiculos/detalles/2023-hyundai-tucson-nx4-2-0-aut/CL-AD-19582463,hyundai,tucson,nx4 2.0 aut,2023,Particular,4x2,used,77000,,,CLP,17900000,,2026-07-07,2026-07-07,1,1,No disponible,+56990476160
CP-AD-8537599,https://www.chileautos.cl/vehiculos/detalles/2021-chery-tiggo-8-1-5t-glx-4x2-dct-at6-5p/CP-AD-8537599,chery,tiggo 8,8 1.5t glx 4x2 dct at6 5p.,2021,Automotora,4x2,used,65373,automatica,bencina,CLP,10790000,,2026-07-07,2026-07-07,1,1,+56228691849,+56228691849
GI-AD-848152,https://www.chileautos.cl/vehiculos/detalles/audi-sq7-2025-4-0-tfsi-quattro-7p/GI-AD-848152,audi,sq7,4.0 tfsi quattro 7p,2025,Automotora,4x2,used,15000,automatica,bencina,CLP,98570000,,2026-07-07,2026-07-07,1,1,+56226564752,+56226564752
CP-AD-8537963,https://www.chileautos.cl/vehiculos/detalles/2022-chevrolet-colorado-2-8-ctdi-4x4-ltz-at-4p/CP-AD-8537963,chevrolet,colorado,2.8 ctdi 4x4 ltz at 4p.,2022,Automotora,4x4,used,75000,automatica,diesel,CLP,19990000,,2026-07-07,2026-07-07,1,1,+56228697231,+56228697231
CP-AD-8538098,https://www.chileautos.cl/vehiculos/detalles/2022-bmw-x4-2-0-x-drive-30i-heritage-4x4-at-5p/CP-AD-8538098,bmw,x4,2.0 x-drive 30i heritage 4x4 at 5p.,2022,Automotora,4x4,used,53613,automatica,bencina,CLP,39900000,,2026-07-07,2026-07-07,1,1,+56226586904,+56226586904
CP-AD-8538176,https://www.chileautos.cl/vehiculos/detalles/2023-chevrolet-silverado-6-2-zr2-4x4-at-4p/CP-AD-8538176,chevrolet,silverado,6.2 zr2 4x4 at 4p.,2023,Automotora,4x4,used,53400,automatica,bencina,CLP,39900000,,2026-07-07,2026-07-07,1,1,+56228691844,+56228691844
CP-AD-8538241,https://www.chileautos.cl/vehiculos/detalles/2024-bmw-x1-1-5t-18i-dynamic-s-drive-4x2-at-5p/CP-AD-8538241,bmw,x1,1.5t 18i dynamic s-drive 4x2 at 5p.,2024,Automotora,4x2,used,22836,automatica,bencina,CLP,31990000,,2026-07-07,2026-07-07,1,1,+56228691812,+56228691812
CP-AD-8537835,https://www.chileautos.cl/vehiculos/detalles/2019-audi-q2-1-4-tfsi-4x2-s-tronic-at-5p/CP-AD-8537835,audi,q2,1.4 tfsi 4x2 s-tronic at 5p.,2019,Automotora,4x2,used,46000,automatica,bencina,CLP,17900000,,2026-07-07,2026-07-07,1,1,+56228697241,+56228697241
CP-AD-8538930,https://www.chileautos.cl/vehiculos/detalles/2021-subaru-forester-2-0i-x-awd-at-5p/CP-AD-8538930,subaru,forester,2.0i x awd at 5p.,2021,Automotora,4x2,used,98642,automatica,bencina,CLP,18190000,,2026-07-07,2026-07-07,1,1,+56228697175,+56228697175
CP-AD-8538953,https://www.chileautos.cl/vehiculos/detalles/2022-ford-edge-2-7-st-ecoboost-awd-v6-at-5p/CP-AD-8538953,ford,edge,2.7 st ecoboost awd v6 at 5p.,2022,Automotora,4x2,used,32903,automatica,bencina,CLP,26490000,,2026-07-07,2026-07-07,1,1,+56226586904,+56226586904
CP-AD-8538998,https://www.chileautos.cl/vehiculos/detalles/2024-ford-f-150-5-0-lariat-sport-cc-dob-cab-4x4-at-4p/CP-AD-8538998,ford,f-150,5.0 lariat sport cc dob. cab. 4x4 at 4p.,2024,Automotora,4x4,used,33000,automatica,bencina,CLP,43990000,,2026-07-07,2026-07-07,1,1,+56228697108,+56228697108
CL-AD-20564188,https://www.chileautos.cl/vehiculos/detalles/2018-volkswagen-golf-1-4-tsi-sport-4x2-hb-at-5p/CL-AD-20564188,volkswagen,golf,1.4 tsi sport 4x2 hb at 5p.,2018,Particular,4x2,used,128100,automatica,bencina,CLP,13150000,,2026-07-07,2026-07-07,1,1,No disponible,+56931933648
CP-AD-8539722,https://www.chileautos.cl/vehiculos/detalles/2024-mercedes-benz-gla-220-2-0-amg-diesel-4matic-4x4-at-5p/CP-AD-8539722,mercedes-benz,gla 220,220 2.0 amg diesel 4matic 4x4 at 5p.,2024,Automotora,4x4,used,51000,automatica,diesel,CLP,35990000,,2026-07-07,2026-07-07,1,1,+56226586931,+56226586931
CL-AD-20564329,https://www.chileautos.cl/vehiculos/detalles/2024-foton-g7-2-0-ultimate-euro6-diesel-4x4-mt-4p/CL-AD-20564329,foton,g7,2.0 ultimate euro6 diesel 4x4 mt 4p.,2024,Particular,4x4,used,42500,manual,diesel,CLP,13000000,,2026-07-07,2026-07-07,1,1,No disponible,+56995792448
GI-AD-895412,https://www.chileautos.cl/vehiculos/detalles/mercedes-benz-a-200-amg-line-2023/GI-AD-895412,mercedes-benz,a 200,amg line 2023,2023,Automotora,4x2,used,51500,automatica,bencina,CLP,24990000,,2026-07-07,2026-07-07,1,1,+56226587071,+56226587071
GI-AD-895416,https://www.chileautos.cl/vehiculos/detalles/honda-pilot-2018-elite/GI-AD-895416,honda,pilot,elite,2018,Automotora,4x2,used,254039,automatica,bencina,CLP,13690000,,2026-07-07,2026-07-07,1,1,+56228691628,+56228691628
CP-AD-8539875,https://www.chileautos.cl/vehiculos/detalles/2026-toyota-fortuner-2-8-sr5-tdi-diesel-4x4-mt-5p/CP-AD-8539875,toyota,fortuner,2.8 sr5 tdi diesel 4x4 mt 5p.,2026,Automotora,4x4,used,0,manual,diesel,CLP,38490000,,2026-07-07,2026-07-07,1,1,+56228698667,+56228698667
CP-AD-8540003,https://www.chileautos.cl/vehiculos/detalles/2023-ram-700-1-4-slt-4x2-dob-cab-mt-4p/CP-AD-8540003,ram,700,1.4 slt 4x2 dob. cab. mt 4p.,2023,Automotora,4x2,used,51000,manual,bencina,CLP,11990000,,2026-07-07,2026-07-07,1,1,+56228698490,+56228698490
CP-AD-8540143,https://www.chileautos.cl/vehiculos/detalles/2024-ford-bronco-sport-2-0-wildtrak-4wd-at8-5p/CP-AD-8540143,ford,bronco sport,sport 2.0 wildtrak 4wd at8 5p.,2024,Automotora,4x4,used,18092,automatica,bencina,CLP,25700000,,2026-07-07,2026-07-07,1,1,+56228698466,+56228698466
CP-AD-8539003,https://www.chileautos.cl/vehiculos/detalles/2024-ford-territory-1-5-trend-4x2-at-5p/CP-AD-8539003,ford,territory,1.5 trend 4x2 at 5p.,2024,Automotora,4x2,used,34174,automatica,bencina,CLP,14990000,,2026-07-07,2026-07-07,1,1,+56228697108,+56228697108
CP-AD-8539226,https://www.chileautos.cl/vehiculos/detalles/2017-bmw-x1-2-0-s-drive-20i-urban-4x2-at-5p/CP-AD-8539226,bmw,x1,2.0 s-drive 20i urban 4x2 at 5p.,2017,Automotora,4x2,used,113409,automatica,bencina,CLP,15490000,,2026-07-07,2026-07-07,1,1,+56228691812,+56228691812
GI-AD-894612,https://www.chileautos.cl/vehiculos/detalles/haval-h6-2024-1-5t-hibrido-deluxe-at/GI-AD-894612,haval,h6,1.5t hibrido deluxe at,2024,Automotora,4x2,used,13967,automatica,bencina,CLP,20190000,,2026-07-07,2026-07-07,1,1,+56226586138,+56226586138
CP-AD-8539550,https://www.chileautos.cl/vehiculos/detalles/2026-mg-3-1-5-com-hybrid-2wd-hb-at-5p/CP-AD-8539550,mg,3,1.5 com hybrid 2wd hb at 5p.,2026,Automotora,4x2,used,9141,automatica,híbrido,CLP,13990000,,2026-07-07,2026-07-07,1,1,+56228691849,+56228691849
CP-AD-8539619,https://www.chileautos.cl/vehiculos/detalles/2018-mercedes-benz-c-200-2-0-4x2-at-4p/CP-AD-8539619,mercedes-benz,c 200,200 2.0 4x2 at 4p.,2018,Automotora,4x2,used,84000,automatica,bencina,CLP,18900000,,2026-07-07,2026-07-07,1,1,+56226568897,+56226568897
CP-AD-8539652,https://www.chileautos.cl/vehiculos/detalles/2026-omoda-c5-1-5t-luxury-4x2-cvt-at-5p/CP-AD-8539652,omoda,c5,1.5t luxury 4x2 cvt at 5p.,2026,Automotora,4x2,used,1112,automatica,bencina,CLP,14990000,,2026-07-07,2026-07-07,1,1,+56228697101,+56228697101
CP-AD-8539732,https://www.chileautos.cl/vehiculos/detalles/2018-volvo-v40-2-0-t4-r-design-plus-4x2-at-5p/CP-AD-8539732,volvo,v40,2.0 t4 r-design plus 4x2 at 5p.,2018,Automotora,4x2,used,72000,automatica,bencina,CLP,15900000,,2026-07-07,2026-07-07,1,1,+56228691844,+56228691844
GI-AD-885054,https://www.chileautos.cl/vehiculos/detalles/nissan-kicks-2024-1-6-advance-at/GI-AD-885054,nissan,kicks,1.6 advance at,2024,Automotora,4x2,used,60000,automatica,bencina,CLP,15690000,,2026-07-07,2026-07-07,1,1,+56228691628,+56228691628
GI-AD-892958,https://www.chileautos.cl/vehiculos/detalles/mazda-cx-5-2025-awd-2-5-aut/GI-AD-892958,mazda,cx-5,awd 2.5 aut,2025,Automotora,4x2,used,5100,automatica,bencina,CLP,30990000,,2026-07-07,2026-07-07,1,1,+56226586914,+56226586914
CP-AD-8540102,https://www.chileautos.cl/vehiculos/detalles/2022-chevrolet-suburban-5-3l-z71-awd-at-5p/CP-AD-8540102,chevrolet,suburban,5.3l z71 awd at 5p.,2022,Automotora,4x2,used,59406,automatica,bencina,CLP,46990000,,2026-07-07,2026-07-07,1,1,+56226586951,+56226586951
GI-AD-895808,https://www.chileautos.cl/vehiculos/detalles/renault-duster-2022-zen/GI-AD-895808,renault,duster,zen,2022,Automotora,4x2,used,83500,manual,bencina,CLP,10690000,,2026-07-07,2026-07-07,1,1,+56226586137,+56226586137
CL-AD-20571527,https://www.chileautos.cl/vehiculos/detalles/2014-renault-koleos-2-5-dynamique-4x2-techo-at-5p/CL-AD-20571527,renault,koleos,2.5 dynamique 4x2 techo at 5p.,2014,Particular,4x2,used,79400,automatica,bencina,CLP,7500000,,2026-07-07,2026-07-07,1,1,No disponible,+56985496979
CL-AD-20575285,https://www.chileautos.cl/vehiculos/detalles/2014-chevrolet-captiva-2-4-lt-fwd-v-sa-at6-5p/CL-AD-20575285,chevrolet,captiva,2.4 lt fwd v sa at6 5p.,2014,Particular,4x2,used,96000,automatica,bencina,CLP,8190000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CP-AD-8540229,https://www.chileautos.cl/vehiculos/detalles/2025-mercedes-benz-cla-200-1-3-amg-line-4x2-at-4p/CP-AD-8540229,mercedes-benz,cla 200,200 1.3 amg line 4x2 at 4p.,2025,Automotora,4x2,used,28000,automatica,bencina,CLP,39900000,,2026-07-07,2026-07-07,1,1,+56226564776,+56226564776
CP-AD-8540263,https://www.chileautos.cl/vehiculos/detalles/2025-suzuki-swift-1-2-glx-plus-4x2-hb-mt-5p/CP-AD-8540263,suzuki,swift,1.2 glx plus 4x2 hb mt 5p.,2025,Automotora,4x2,used,28545,manual,bencina,CLP,12948714,,2026-07-07,2026-07-07,1,1,+56228691849,+56228691849
CP-AD-8540307,https://www.chileautos.cl/vehiculos/detalles/2022-cupra-ateca-seat-cupra-ateca-2-0-tsi-300hp-auto-4wd/CP-AD-8540307,cupra,ateca,seat cupra ateca 2.0 tsi 300hp auto 4wd,2022,Automotora,4x4,used,37586,automatica,bencina,CLP,26990000,,2026-07-07,2026-07-07,1,1,+56226586951,+56226586951
CP-AD-8540359,https://www.chileautos.cl/vehiculos/detalles/2023-mazda-cx-5-2-5t-signature-awd-at-5p/CP-AD-8540359,mazda,cx-5,2.5t signature awd at 5p.,2023,Automotora,4x2,used,44000,automatica,bencina,CLP,23990000,,2026-07-07,2026-07-07,1,1,+56226586948,+56226586948
CP-AD-8540314,https://www.chileautos.cl/vehiculos/detalles/2020-mercedes-benz-gle-400-3-0-4matic-sport-coupe-4wd-at-5p/CP-AD-8540314,mercedes-benz,gle 400,400 3.0 4matic sport coupe 4wd at 5p.,2020,Automotora,4x4,used,94519,automatica,bencina,CLP,39990000,,2026-07-07,2026-07-07,1,1,+56226586951,+56226586951
GI-AD-913141,https://www.chileautos.cl/vehiculos/detalles/dfsk-500-2023-1-5-luxury-mt/GI-AD-913141,dfsk,500,1.5 luxury mt,2023,Automotora,4x2,used,17184,manual,bencina,CLP,8490000,,2026-07-07,2026-07-07,1,1,+56226586138,+56226586138
CP-AD-8542108,https://www.chileautos.cl/vehiculos/detalles/2022-mg-3-1-5-std-4x2-hb-mt-5p/CP-AD-8542108,mg,3,1.5 std 4x2 hb mt 5p.,2022,Automotora,4x2,used,39700,manual,bencina,CLP,6980000,,2026-07-07,2026-07-07,1,1,+56226586113,+56226586113
CP-AD-8536001,https://www.chileautos.cl/vehiculos/detalles/2018-land-rover-discovery-discovery-sport-2-0/CP-AD-8536001,land rover,discovery,discovery discovery sport 2.0,2018,Automotora,4x2,used,100000,automatica,bencina,CLP,15990000,,2026-07-07,2026-07-07,1,1,+56228698456,+56228698456
GI-AD-913315,https://www.chileautos.cl/vehiculos/detalles/changan-cs35-2024-plus-elite-aut-1-5/GI-AD-913315,changan,cs35,plus elite aut 1.5,2024,Automotora,4x2,used,21353,automatica,bencina,CLP,11790000,,2026-07-07,2026-07-07,1,1,+56226586137,+56226586137
CL-AD-20617071,https://www.chileautos.cl/vehiculos/detalles/2024-mazda-cx-5-2-0-core-2wd-at-5p/CL-AD-20617071,mazda,cx-5,2.0 core 2wd at 5p.,2024,Particular,4x2,used,27000,automatica,bencina,CLP,23490000,,2026-07-07,2026-07-07,1,1,No disponible,+56998452310
CP-AD-8542672,https://www.chileautos.cl/vehiculos/detalles/2022-audi-q3-1-4-sportback-35-tfsi-4x2-s-tronic-at-5p/CP-AD-8542672,audi,q3,1.4 sportback 35 tfsi 4x2 s-tronic at 5p.,2022,Automotora,4x2,used,64950,automatica,bencina,CLP,24980000,,2026-07-07,2026-07-07,1,1,+56226586971,+56226586971
CP-AD-8542768,https://www.chileautos.cl/vehiculos/detalles/2023-nissan-versa-1-6-sense-4x2-mt-4p/CP-AD-8542768,nissan,versa,1.6 sense 4x2 mt 4p.,2023,Automotora,4x2,used,77100,manual,bencina,CLP,13490000,,2026-07-07,2026-07-07,1,1,+56228691848,+56228691848
CL-AD-19733942,https://www.chileautos.cl/vehiculos/detalles/2022-mg-3-1-5-comfort-4x2-hb-mt-5p/CL-AD-19733942,mg,3,1.5 comfort 4x2 hb mt 5p.,2022,Particular,4x2,used,50000,manual,bencina,CLP,6890000,,2026-07-07,2026-07-07,1,1,No disponible,+56968466739
CP-AD-8542876,https://www.chileautos.cl/vehiculos/detalles/2021-land-rover-defender-3-0i-110-first-edition-4x4-at-5p/CP-AD-8542876,land rover,defender,defender 3.0i 110 first edition 4x4 at 5p.,2021,Automotora,4x4,used,62000,automatica,bencina,CLP,68900000,,2026-07-07,2026-07-07,1,1,+56226566261,+56226566261
CP-AD-8542894,https://www.chileautos.cl/vehiculos/detalles/2025-porsche-cayenne-4-0-s-4x4-at-5p/CP-AD-8542894,porsche,cayenne,4.0 s 4x4 at 5p.,2025,Automotora,4x4,used,11500,automatica,bencina,CLP,99970000,,2026-07-07,2026-07-07,1,1,+56226586112,+56226586112
CP-AD-8542896,https://www.chileautos.cl/vehiculos/detalles/2018-land-rover-range-rover-velar-3-0-p380-r-dynamic-se-4x4-r-at/CP-AD-8542896,land rover,range rover velar,range rover velar 3.0 p380 r-dynamic se 4x4 r- at,2018,Automotora,4x4,used,74000,automatica,bencina,CLP,31990000,,2026-07-07,2026-07-07,1,1,+56226564797,+56226564797
CP-AD-8543267,https://www.chileautos.cl/vehiculos/detalles/2023-kia-sportage-2-0-ex-dies-awd-8at-5p/CP-AD-8543267,kia,sportage,2.0 ex dies awd 8at 5p.,2023,Automotora,4x2,used,63000,automatica,diesel,CLP,26990000,,2026-07-07,2026-07-07,1,1,+56228698642,+56228698642
CP-AD-8543018,https://www.chileautos.cl/vehiculos/detalles/2020-mitsubishi-l200-2-4-katana-crt-diesel-special-pack-dob-cab-4x4-mt-4p/CP-AD-8543018,mitsubishi,l200,2.4 katana crt diesel special pack dob. cab. 4x4 mt 4p.,2020,Automotora,4x4,used,103000,manual,diesel,CLP,17900000,,2026-07-07,2026-07-07,1,1,+56226586331,+56226586331
GI-AD-871822,https://www.chileautos.cl/vehiculos/detalles/peugeot-3008-2024-1-5-allure-pack-bluehdi-130-4x2-eat8-5p/GI-AD-871822,peugeot,3008,1.5 allure pack bluehdi 130 4x2 eat8 5p,2024,Automotora,4x2,used,40000,automatica,diesel,CLP,19090000,,2026-07-07,2026-07-07,1,1,+56226586164,No disponible
CL-AD-20587739,https://www.chileautos.cl/vehiculos/detalles/2023-chevrolet-silverado-5-3-lt-trail-boss-z71-4x4-at-4p/CL-AD-20587739,chevrolet,silverado,5.3 lt trail boss z71 4x4 at 4p.,2023,Particular,4x4,used,99600,automatica,bencina,CLP,38990000,,2026-07-07,2026-07-07,1,1,No disponible,+56942578905
CL-AD-13387031,https://www.chileautos.cl/vehiculos/detalles/2019-dongfeng-s50-1-5-luxury-4x2-5mt-4p/CL-AD-13387031,dongfeng,s50,1.5 luxury 4x2 5mt 4p.,2019,Particular,4x2,used,144000,manual,bencina,CLP,6500000,,2026-07-07,2026-07-07,1,1,No disponible,+56923982034
CL-AD-19968396,https://www.chileautos.cl/vehiculos/detalles/2019-audi-a4-1-4-tfsi-4x2-s-tronic-at-4p/CL-AD-19968396,audi,a4,1.4 tfsi 4x2 s-tronic at 4p.,2019,Particular,4x2,used,155000,automatica,bencina,CLP,12900000,,2026-07-07,2026-07-07,1,1,No disponible,+56984799300
GI-AD-874846,https://www.chileautos.cl/vehiculos/detalles/chevrolet-captiva-2024-1-5t-ltz-r-4x2-cvt-at-5p/GI-AD-874846,chevrolet,captiva,1.5t ltz r 4x2 cvt at 5p,2024,Automotora,4x2,used,44650,automatica,bencina,CLP,14090000,,2026-07-07,2026-07-07,1,1,+56228697192,No disponible
GI-AD-888284,https://www.chileautos.cl/vehiculos/detalles/chevrolet-tracker-2022-1-2t-ltz-fwd-at-5p/GI-AD-888284,chevrolet,tracker,1.2t ltz fwd at 5p,2022,Automotora,4x2,used,52664,automatica,bencina,CLP,11590000,,2026-07-07,2026-07-07,1,1,+56228697192,No disponible
GI-AD-878014,https://www.chileautos.cl/vehiculos/detalles/toyota-rav-4-2019-2-0-4x2-super-lujo-cvt-at-5p/GI-AD-878014,toyota,rav4,2019 2.0 4x2 super lujo cvt at 5p,2019,Automotora,4x2,used,81682,automatica,bencina,CLP,15790000,,2026-07-07,2026-07-07,1,1,+56228698617,No disponible
CP-AD-8539866,https://www.chileautos.cl/vehiculos/detalles/2024-ford-territory-1-5-trend-4x2-at-5p/CP-AD-8539866,ford,territory,1.5 trend 4x2 at 5p.,2024,Automotora,4x2,used,7000,automatica,bencina,CLP,15300000,,2026-07-07,2026-07-07,1,1,+56228698670,+56228698670
GI-AD-884287,https://www.chileautos.cl/vehiculos/detalles/great-wall-poer-2023-2-0t-elite-diesel-4x2-dob-cab-mt-4p/GI-AD-884287,great wall,poer,2023 2.0t elite diesel 4x2 dob. cab. mt 4p,2023,Automotora,4x2,used,77166,manual,diesel,CLP,13590000,,2026-07-07,2026-07-07,1,1,+56228697213,No disponible
CL-AD-18504481,https://www.chileautos.cl/vehiculos/detalles/2017-jeep-grand-cherokee/CL-AD-18504481,jeep,grand cherokee,cherokee ,2017,Particular,4x2,used,68000,automatica,bencina,CLP,19400000,,2026-07-07,2026-07-07,1,1,No disponible,+56962264184
CL-AD-19596163,https://www.chileautos.cl/vehiculos/detalles/2021-chevrolet-silverado-5-3-lt-trailboss-z71-4x4-at-4p/CL-AD-19596163,chevrolet,silverado,5.3 lt trailboss z71 4x4 at 4p.,2021,Particular,4x4,used,29600,automatica,bencina,CLP,36000000,,2026-07-07,2026-07-07,1,1,No disponible,+56996793054
GI-AD-872006,https://www.chileautos.cl/vehiculos/detalles/chery-tiggo-2-2023-1-5-vvt-gls-4x2-mt-5p/GI-AD-872006,chery,tiggo 2,2023 1.5 vvt gls 4x2 mt 5p,2023,Automotora,4x2,used,30000,manual,bencina,CLP,7490000,,2026-07-07,2026-07-07,1,1,+56228691602,No disponible
CL-AD-20308382,https://www.chileautos.cl/vehiculos/detalles/2018-mercedes-benz-c-180-1-6-4x2-at-4p/CL-AD-20308382,mercedes-benz,c 180,180 1.6 4x2 at 4p.,2018,Particular,4x2,used,105000,automatica,bencina,CLP,16990000,,2026-07-07,2026-07-07,1,1,No disponible,+56984194573
GI-AD-882805,https://www.chileautos.cl/vehiculos/detalles/jeep-commander-2023-2-0t-overland-td380-dies-4x4-9at-5p/GI-AD-882805,jeep,commander,2.0t overland td380 dies 4x4 9at 5p,2023,Automotora,4x4,used,54353,automatica,diesel,CLP,24990000,,2026-07-07,2026-07-07,1,1,+56228697190,No disponible
CL-AD-20230731,https://www.chileautos.cl/vehiculos/detalles/2018-volkswagen-tiguan/CL-AD-20230731,volkswagen,tiguan,,2018,Particular,4x2,used,194200,manual,bencina,CLP,9859000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-20132286,https://www.chileautos.cl/vehiculos/detalles/2012-mercedes-benz-ml-350-3-0-ml-350-bluetec-4matic/CL-AD-20132286,mercedes-benz,ml 350,350 3.0 ml 350 bluetec 4matic,2012,Particular,4x2,used,168500,automatica,diesel,CLP,18900000,,2026-07-07,2026-07-07,1,1,No disponible,+56977931482
CL-AD-20086618,https://www.chileautos.cl/vehiculos/detalles/2006-jeep-grand-cherokee/CL-AD-20086618,jeep,grand cherokee,cherokee ,2006,Particular,4x2,used,240000,automatica,bencina,CLP,5500000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-19854229,https://www.chileautos.cl/vehiculos/detalles/2022-skoda-kodiaq-2-0-tsi-4x4-dsg7-at-5p/CL-AD-19854229,skoda,kodiaq,2.0 tsi 4x4 dsg7 at 5p.,2022,Particular,4x4,used,66000,automatica,bencina,CLP,21490000,,2026-07-07,2026-07-07,1,1,No disponible,+56979778656
CL-AD-13242196,https://www.chileautos.cl/vehiculos/detalles/2013-ford-f-150-5-0-lariat-4wd-sc-at-4p/CL-AD-13242196,ford,f-150,5.0 lariat 4wd sc at 4p.,2013,Particular,4x4,used,142000,automatica,bencina,CLP,15000000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-16694178,https://www.chileautos.cl/vehiculos/detalles/2014-renault-duster-2-0-dynamique-4wd-mt-5p/CL-AD-16694178,renault,duster,2.0 dynamique 4wd mt 5p.,2014,Particular,4x4,used,200000,manual,bencina,CLP,4500000,,2026-07-07,2026-07-07,1,1,No disponible,+56935909174
CL-AD-20312392,https://www.chileautos.cl/vehiculos/detalles/2010-toyota-corolla-1-6-xli-4x2-mt-4p/CL-AD-20312392,toyota,corolla,1.6 xli 4x2 mt 4p.,2010,Particular,4x2,used,240000,manual,bencina,CLP,5200000,,2026-07-07,2026-07-07,1,1,No disponible,+56988438519
CP-AD-8540397,https://www.chileautos.cl/vehiculos/detalles/2023-mercedes-benz-c-200-1-5-4x2-sdn-at-4p/CP-AD-8540397,mercedes-benz,c 200,200 1.5 4x2 sdn at 4p.,2023,Automotora,4x2,used,49700,automatica,bencina,CLP,31700000,,2026-07-07,2026-07-07,1,1,+56228691844,+56228691844
