id,url,version_oficial,cilindrada_cc,cilindrada,power_hp,torque_nm,carroceria,categoria,traccion_spec,transmision_spec,tipo_caja,combustible_spec,puertas,asientos,cilindros,autonomia_km,peso_kg
CP-AD-8517825,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-2-0-xlt-diesel-4x4-dob-cab-mt-4p/CP-AD-8517825,2.0 XLT DIESEL 4X4 DOB. CAB. MT 4P,1996,2.0,205,500,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Manual,Mecánico,Diesel,4,5,4,976,3270
CP-AD-8517811,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-3-0-ltd-diesel-4x4-dob-cab-at-4p/CP-AD-8517811,3.0 LTD DIESEL 4X4 DOB. CAB. AT 4P,2993,3.0,241,600,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Diesel,4,5,6,904,3300
CP-AD-8517806,https://www.chileautos.cl/vehiculos/detalles/2026-ford-f-150-raptor-3-5-4x4-dob-cab-at-4p/CP-AD-8517806,3.5 4X4 DOB. CAB. AT 4P,3500,3.5,456,691,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,5,6,1020,3243
CP-AD-8517783,https://www.chileautos.cl/vehiculos/detalles/2026-ford-bronco-bronco-badlands/CP-AD-8517783,BRONCO BADLANDS,,,,,Station Wagon,Station Wagon,,Automática,,Bencina,5,,,,
CP-AD-8517032,https://www.chileautos.cl/vehiculos/detalles/2026-ford-bronco-2-7-wildtrak-4wd-at-5p/CP-AD-8517032,2.7 WILDTRAK 4WD AT 5P,2700,2.7,334,562,"SUV, 5 puertas, 5 asientos",SUV,4X4,Automática,Automática,Bencina,5,5,6,735,2348
CP-AD-8516966,https://www.chileautos.cl/vehiculos/detalles/2026-ford-f-150-3-5-platinum-cc-dob-cab-4x4-at-4p/CP-AD-8516966,3.5 PLATINUM CC DOB. CAB. 4X4 AT 4P,3497,3.5,400,678,"Pick-up, 4 puertas, 6 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,6,6,1020,3221
CP-AD-8516666,https://www.chileautos.cl/vehiculos/detalles/2026-geely-starray-2-0-signature-2wd-at-5p/CP-AD-8516666,2.0 SIGNATURE 2WD AT 5P,1969,2.0,218,325,"SUV, 5 puertas, 5 asientos",SUV,4X2,Automática,Automática,Bencina,5,5,4,686,1645
CP-AD-8516184,https://www.chileautos.cl/vehiculos/detalles/2011-mercedes-benz-ml-350-4matic-3-5-cc/CP-AD-8516184,4Matic 3.5 CC,,,,,SUV,SUV,,Automática,,Bencina,5,,,,
CP-AD-8516144,https://www.chileautos.cl/vehiculos/detalles/2026-ford-maverick-2-0t-xlt-awd-at-4p/CP-AD-8516144,2.0T XLT AWD AT 4P,2000,2.0,238,375,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,5,4,862,2377
CP-AD-8515272,https://www.chileautos.cl/vehiculos/detalles/2026-subaru-impreza-2-0-awd-cvt-at-5p/CP-AD-8515272,2.0 AWD CVT AT 5P,1995,2.0,154,196,"Hatchback, 5 puertas, 5 asientos",Hatchback,4X4,Automática,Automática Cvt,Bencina,5,5,4,675,1441
CP-AD-8512614,https://www.chileautos.cl/vehiculos/detalles/2026-subaru-outback-2-5i-touring-awd-cvt-at-5p/CP-AD-8512614,2.5I TOURING AWD CVT AT 5P,2498,2.5,185,245,"SUV, 5 puertas, 5 asientos",SUV,4X4,Automática,Automática Cvt,Bencina,5,5,4,863,1667
CP-AD-8512159,https://www.chileautos.cl/vehiculos/detalles/2026-subaru-impreza-2-0-touring-es-hk-awd-cvt-at-5p/CP-AD-8512159,2.0 TOURING ES HK AWD CVT AT 5P,1995,2.0,154,196,"Hatchback, 5 puertas, 5 asientos",Hatchback,4X4,Automática,Automática Cvt,Bencina,5,5,4,675,1460
CP-AD-8511443,https://www.chileautos.cl/vehiculos/detalles/2026-ford-f-150-5-0-lariat-black-cc-4x4-dob-cab-at-4p/CP-AD-8511443,5.0 LARIAT BLACK CC 4X4 DOB. CAB. AT 4P,5038,5.0,400,556,"Pick-up, 4 puertas, 6 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,6,8,1142,3221
CP-AD-8511302,https://www.chileautos.cl/vehiculos/detalles/2026-ford-bronco-bronco-2-7-badlands-auto-4wd/CP-AD-8511302,BRONCO 2.7 BADLANDS Auto 4WD,,,,,Station Wagon,Station Wagon,,Automática,,Bencina,5,,,,
CP-AD-8511270,https://www.chileautos.cl/vehiculos/detalles/2026-ford-f-150-5-0-lariat-luxury-cc-dob-cab-4x4-at-4p/CP-AD-8511270,5.0 LARIAT LUXURY CC DOB. CAB. 4X4 AT 4P,5038,5.0,400,556,"Pick-up, 4 puertas, 6 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,6,8,1142,3221
CP-AD-8511260,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-3-0-ltd-diesel-4x4-dob-cab-at-4p/CP-AD-8511260,3.0 LTD DIESEL 4X4 DOB. CAB. AT 4P,2993,3.0,241,600,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Diesel,4,5,6,904,3300
CP-AD-8511211,https://www.chileautos.cl/vehiculos/detalles/2026-ford-explorer-2-3-ecoboost-active-4wd-at-5p/CP-AD-8511211,2.3 ECOBOOST ACTIVE 4WD AT 5P,2300,2.3,300,420,"SUV, 5 puertas, 7 asientos",SUV,4X4,Automática,Automática,Bencina,5,7,4,651,2007
CP-AD-8507605,https://www.chileautos.cl/vehiculos/detalles/2026-ford-territory-titanium-plus-fhev-1-5l-4x2/CP-AD-8507605,Titanium Plus FHEV 1.5L 4x2,,,,,Station Wagon,Station Wagon,,Automática,,Bencina,5,,,,
CP-AD-8506276,https://www.chileautos.cl/vehiculos/detalles/2026-kia-morning-1-0-ex-4x2-5mt-5p/CP-AD-8506276,1.0 EX 4X2 5MT 5P,998,1.0,66,95,"Hatchback, 5 puertas, 5 asientos",Hatchback,4X2,Manual,Mecánico,Bencina,5,5,3,700,1370
CP-AD-8506269,https://www.chileautos.cl/vehiculos/detalles/2025-kia-sonet-1-5-ex-full-4x2-6mt-5p/CP-AD-8506269,1.5 EX FULL 4X2 6MT 5P,1497,1.5,114,144,"SUV, 5 puertas, 5 asientos",SUV,4X2,Manual,Mecánico,Bencina,5,5,4,657,1575
CP-AD-8505601,https://www.chileautos.cl/vehiculos/detalles/2026-ford-territory-1-5-fl-trend-4x2-at-5p/CP-AD-8505601,1.5 FL TREND 4X2 AT 5P,1490,1.5,158,248,"SUV, 5 puertas, 5 asientos",SUV,4X2,Automática,Automática,Bencina,5,5,4,720,2025
CP-AD-8504839,https://www.chileautos.cl/vehiculos/detalles/2026-ford-maverick-2-0t-xlt-awd-at-4p/CP-AD-8504839,2.0T XLT AWD AT 4P,2000,2.0,238,375,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,5,4,862,2377
CP-AD-8504357,https://www.chileautos.cl/vehiculos/detalles/2026-bmw-m240-xdrive-lci/CP-AD-8504357,xDrive LCI,,,,,Coupé,Coupé,,Automática,,Bencina,2,,,,
CP-AD-8503342,https://www.chileautos.cl/vehiculos/detalles/2026-ford-bronco-sport-1-5t-big-bend-4wd-at8-5p/CP-AD-8503342,1.5T BIG BEND 4WD AT8 5P,1500,1.5,181,250,"Off-Road, 5 puertas, 5 asientos",Off-Road,4X4,Automática,Automática,Bencina,5,5,4,767,1569
CP-AD-8503322,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-2-0-xl-diesel-4x4-dob-cab-mt-4p/CP-AD-8503322,2.0 XL DIESEL 4X4 DOB. CAB. MT 4P,1996,2.0,170,405,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Manual,Mecánico,Diesel,4,5,4,1024,3220
CP-AD-8503279,https://www.chileautos.cl/vehiculos/detalles/2026-ford-territory-titanium-plus-fhev-1-5-4x2/CP-AD-8503279,TITANIUM PLUS FHEV 1.5 4X2,,,,,Station Wagon,Station Wagon,,Automática,,Híbrido,5,,,,
CP-AD-8502871,https://www.chileautos.cl/vehiculos/detalles/2026-kia-frontier-frontier-p-up-lx-2-5l-6mt-av-ab/CP-AD-8502871,FRONTIER P/UP LX 2.5L 6MT AV AB,,,,,Otro,Otro,,Manual,,Diesel,2,,,,
CP-AD-8502860,https://www.chileautos.cl/vehiculos/detalles/2026-kia-soluto-1-4-lx-high-4x2-e6-mt-4p/CP-AD-8502860,1.4 LX HIGH 4X2 E6 MT 4P,1368,1.4,94,132,"Sedán, 4 puertas, 5 asientos",Sedán,4X2,Manual,Mecánico,Bencina,4,5,4,710,1036
CP-AD-8502636,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-3-0-ltd-diesel-4x4-dob-cab-at-4p/CP-AD-8502636,3.0 LTD DIESEL 4X4 DOB. CAB. AT 4P,2993,3.0,241,600,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Diesel,4,5,6,904,3300
CP-AD-8502550,https://www.chileautos.cl/vehiculos/detalles/2026-ford-bronco-sport-1-5t-outer-banks-4wd-at8-5p/CP-AD-8502550,1.5T OUTER BANKS 4WD AT8 5P,1500,1.5,181,250,"Off-Road, 5 puertas, 5 asientos",Off-Road,4X4,Automática,Automática,Bencina,5,5,4,767,1569
CP-AD-8502543,https://www.chileautos.cl/vehiculos/detalles/2026-ford-bronco-bronco-2-7-badlands/CP-AD-8502543,Bronco 2.7 Badlands,,,,,SUV,SUV,,Automática,,Bencina,5,,,,
CP-AD-8502521,https://www.chileautos.cl/vehiculos/detalles/2026-ford-explorer-2-3-ecoboost-platinum-4wd-at-5p/CP-AD-8502521,2.3 ECOBOOST PLATINUM 4WD AT 5P,2300,2.3,300,420,"SUV, 5 puertas, 7 asientos",SUV,4X4,Automática,Automática,Bencina,5,7,4,651,2007
CP-AD-8502413,https://www.chileautos.cl/vehiculos/detalles/2026-ford-f-150-3-5-platinum-cc-dob-cab-4x4-at-4p/CP-AD-8502413,3.5 PLATINUM CC DOB. CAB. 4X4 AT 4P,3497,3.5,400,678,"Pick-up, 4 puertas, 6 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,6,6,1020,3221
CP-AD-8502397,https://www.chileautos.cl/vehiculos/detalles/2026-ford-mustang-5-0-gt-premium-4x2-coupe-at-2p/CP-AD-8502397,5.0 GT PREMIUM 4X2 COUPE AT 2P,5038,5.0,486,567,"Coupé, 2 puertas, 4 asientos",Coupé,4X2,Automática,Automática,Bencina,2,4,8,470,2146
CP-AD-8502237,https://www.chileautos.cl/vehiculos/detalles/2026-ford-bronco-badlands-2-7l/CP-AD-8502237,BADLANDS 2.7L,,,,,Station Wagon,Station Wagon,,Automática,,Bencina,5,,,,
CP-AD-8502218,https://www.chileautos.cl/vehiculos/detalles/2026-ford-explorer-active-2-3l-4x2/CP-AD-8502218,ACTIVE 2.3L 4X2,,,,,Familiar,Familiar,,Automática,,Bencina,5,,,,
CP-AD-8501982,https://www.chileautos.cl/vehiculos/detalles/2026-peugeot-rifter-1-5-mca-allure-bluehdi-diesel-130-4x2-eat8-5p/CP-AD-8501982,1.5 MCA ALLURE BLUEHDI DIESEL 130 4X2 EAT8 5P,1499,1.5,130,300,"Van, 5 puertas, 7 asientos",Van,4X2,Automática,Automática,Diesel,5,7,4,1028,1594
CP-AD-8499971,https://www.chileautos.cl/vehiculos/detalles/2026-opel-grandland-1-2t-gs-plus-mhev-4x2-at-5p/CP-AD-8499971,1.2T GS PLUS MHEV 4X2 AT 5P,1200,1.2,145,230,"SUV, 5 puertas, 5 asientos",SUV,4X2,Automática,Automática,Bencina,5,5,3,1122,2120
CP-AD-8499835,https://www.chileautos.cl/vehiculos/detalles/2026-ford-f-150-5-0-xlt-cc-dob-cab-4x4-at-4p/CP-AD-8499835,5.0 XLT CC DOB. CAB. 4X4 AT 4P,5038,5.0,400,556,"Pick-up, 4 puertas, 6 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,6,8,1142,3221
CP-AD-8499831,https://www.chileautos.cl/vehiculos/detalles/2026-ford-f-150-3-5-platinum-cc-dob-cab-4x4-at-4p/CP-AD-8499831,3.5 PLATINUM CC DOB. CAB. 4X4 AT 4P,3497,3.5,400,678,"Pick-up, 4 puertas, 6 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,6,6,1020,3221
CP-AD-8498826,https://www.chileautos.cl/vehiculos/detalles/2026-geely-cityray-1-5t-gf-signature-4x2-at-5p/CP-AD-8498826,1.5T GF SIGNATURE 4X2 AT 5P,1499,1.5,174,290,"SUV, 5 puertas, 5 asientos",SUV,4X2,Automática,Automática,Bencina,5,5,,724,1470
CP-AD-8498685,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-2-0-xlt-diesel-4x4-dob-cab-at-4p/CP-AD-8498685,2.0 XLT DIESEL 4X4 DOB. CAB. AT 4P,1996,2.0,205,500,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Diesel,4,5,4,976,3270
CP-AD-8498673,https://www.chileautos.cl/vehiculos/detalles/2026-ford-f-150-5-0-xlt-cc-dob-cab-4x4-at-4p/CP-AD-8498673,5.0 XLT CC DOB. CAB. 4X4 AT 4P,5038,5.0,400,556,"Pick-up, 4 puertas, 6 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,6,8,1142,3221
CP-AD-8498672,https://www.chileautos.cl/vehiculos/detalles/2026-ford-bronco-sport-1-5t-outer-banks-4wd-at8-5p/CP-AD-8498672,1.5T OUTER BANKS 4WD AT8 5P,1500,1.5,181,250,"Off-Road, 5 puertas, 5 asientos",Off-Road,4X4,Automática,Automática,Bencina,5,5,4,767,1569
CP-AD-8496216,https://www.chileautos.cl/vehiculos/detalles/2023-ds-ds3-1-2-crossback-bastille-puretech-155-4x2-at-5p/CP-AD-8496216,1.2 CROSSBACK BASTILLE PURETECH 155 4X2 AT 5P,1199,1.2,155,240,"SUV, 5 puertas, 5 asientos",SUV,4X2,Automática,Automática,Bencina,5,5,4,726,1245
CP-AD-8493678,https://www.chileautos.cl/vehiculos/detalles/2026-ford-bronco-sport-2-0t-badlands-4wd-at8-5p/CP-AD-8493678,2.0T BADLANDS 4WD AT8 5P,2000,2.0,250,380,"Off-Road, 5 puertas, 5 asientos",Off-Road,4X4,Automática,Automática,Bencina,5,5,4,578,1727
CP-AD-8492506,https://www.chileautos.cl/vehiculos/detalles/2026-ford-f-150-5-0-lariat-black-cc-4x4-dob-cab-at-4p/CP-AD-8492506,5.0 LARIAT BLACK CC 4X4 DOB. CAB. AT 4P,5038,5.0,400,556,"Pick-up, 4 puertas, 6 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,6,8,1142,3221
CP-AD-8492388,https://www.chileautos.cl/vehiculos/detalles/2023-volkswagen-amarok-2-0-trendline-diesel-4motion-4x4-dob-cab-mt-4p/CP-AD-8492388,2.0 TRENDLINE DIESEL 4MOTION 4X4 DOB. CAB. MT 4P,2000,2.0,180,400,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Manual,Mecánico,Diesel,4,5,4,1096,3040
CP-AD-8491763,https://www.chileautos.cl/vehiculos/detalles/2026-opel-corsa-1-2t-edition-100hp-4x2-at8-5p/CP-AD-8491763,1.2T EDITION 100HP 4X2 AT8 5P,1200,1.2,100,205,"Hatchback, 5 puertas, 5 asientos",Hatchback,4X2,Automática,Automática,Bencina,5,5,3,888,1090
CP-AD-8488965,https://www.chileautos.cl/vehiculos/detalles/2026-ford-bronco-bronco-badlands-2-7/CP-AD-8488965,BRONCO BADLANDS 2.7,,,,,Station Wagon,Station Wagon,,Automática,,Bencina,5,,,,
CP-AD-8488960,https://www.chileautos.cl/vehiculos/detalles/2026-ford-bronco-sport-1-5t-outer-banks-4wd-at8-5p/CP-AD-8488960,1.5T OUTER BANKS 4WD AT8 5P,1500,1.5,181,250,"Off-Road, 5 puertas, 5 asientos",Off-Road,4X4,Automática,Automática,Bencina,5,5,4,767,1569
CP-AD-8486718,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-2-0-xlt-diesel-4x4-dob-cab-at-4p/CP-AD-8486718,2.0 XLT DIESEL 4X4 DOB. CAB. AT 4P,1996,2.0,205,500,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Diesel,4,5,4,976,3270
CP-AD-8486717,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-2-0-xls-diesel-4x4-dob-cab-mt-4p/CP-AD-8486717,2.0 XLS DIESEL 4X4 DOB. CAB. MT 4P,1996,2.0,170,405,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Manual,Mecánico,Diesel,4,5,4,1024,3220
CP-AD-8486711,https://www.chileautos.cl/vehiculos/detalles/2026-ford-maverick-2-0t-tremor-awd-at-4p/CP-AD-8486711,2.0T TREMOR AWD AT 4P,2000,2.0,238,375,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,5,4,862,2309
CP-AD-8486675,https://www.chileautos.cl/vehiculos/detalles/2026-ford-explorer-2-3-ecoboost-platinum-4wd-at-5p/CP-AD-8486675,2.3 ECOBOOST PLATINUM 4WD AT 5P,2300,2.3,300,420,"SUV, 5 puertas, 7 asientos",SUV,4X4,Automática,Automática,Bencina,5,7,4,651,2007
CP-AD-8486671,https://www.chileautos.cl/vehiculos/detalles/2026-ford-maverick-2-0t-lariat-black-awd-at-4p/CP-AD-8486671,2.0T LARIAT BLACK AWD AT 4P,2000,2.0,238,375,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,5,4,862,2377
CP-AD-8486653,https://www.chileautos.cl/vehiculos/detalles/2026-ford-f-150-3-5-platinum-cc-dob-cab-4x4-at-4p/CP-AD-8486653,3.5 PLATINUM CC DOB. CAB. 4X4 AT 4P,3497,3.5,400,678,"Pick-up, 4 puertas, 6 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,6,6,1020,3221
CP-AD-8486644,https://www.chileautos.cl/vehiculos/detalles/2026-ford-f-150-raptor-3-5-4x4-dob-cab-at-4p/CP-AD-8486644,3.5 4X4 DOB. CAB. AT 4P,3500,3.5,456,691,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,5,6,1020,3243
CP-AD-8486635,https://www.chileautos.cl/vehiculos/detalles/2026-ford-maverick-2-0t-tremor-awd-at-4p/CP-AD-8486635,2.0T TREMOR AWD AT 4P,2000,2.0,238,375,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,5,4,862,2309
CP-AD-8486615,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-2-0-xlt-diesel-4x4-dob-cab-at-4p/CP-AD-8486615,2.0 XLT DIESEL 4X4 DOB. CAB. AT 4P,1996,2.0,205,500,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Diesel,4,5,4,976,3270
CP-AD-8486610,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-3-0-ltd-diesel-4x4-dob-cab-at-4p/CP-AD-8486610,3.0 LTD DIESEL 4X4 DOB. CAB. AT 4P,2993,3.0,241,600,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Diesel,4,5,6,904,3300
CP-AD-8486604,https://www.chileautos.cl/vehiculos/detalles/2026-ford-territory-1-5-titanium-cvt-at/CP-AD-8486604,1.5 Titanium CVT AT,,4,,,"SUV, 5 puertas, 5 asientos",SUV,delantera,Automática,,Bencina,5,5,4,,
CP-AD-8485725,https://www.chileautos.cl/vehiculos/detalles/2026-citroën-c3-aircross-shine-1-6-maximo-equipo-nuevo-modelo-entrega/CP-AD-8485725,Shine 1.6 Maximo Equipo Nuevo Modelo Entrega,,,,,Hatchback,Hatchback,,Manual,,Bencina,5,,,,
CP-AD-8484806,https://www.chileautos.cl/vehiculos/detalles/2026-ford-maverick-2-0t-tremor-awd-at-4p/CP-AD-8484806,2.0T TREMOR AWD AT 4P,2000,2.0,238,375,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,5,4,862,2309
CP-AD-8484402,https://www.chileautos.cl/vehiculos/detalles/2026-citroën-c3-aircross-1-6-nuevo-modelo-full-5-y-7-plazas/CP-AD-8484402,1.6 Nuevo Modelo Full 5 y 7 Plazas,,,,,Familiar,Familiar,,Manual,,Bencina,5,,,,
CP-AD-8484348,https://www.chileautos.cl/vehiculos/detalles/2026-citroën-berlingo-diesel-nuevo-modelo-oportunidad-entrega-inmediata/CP-AD-8484348,Diesel Nuevo Modelo Oportunidad Entrega Inmediata,,,,,Furgón,Furgón,,Manual,,Diesel,5,,,,
CP-AD-8484338,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-raptor-ranger-raptor-3-0-4wd/CP-AD-8484338,RANGER RAPTOR 3.0 4WD,,,,,Pick Up,Pick Up,,Automática,,Bencina,4,,,,
CP-AD-8483240,https://www.chileautos.cl/vehiculos/detalles/2026-ford-f-150-raptor-3-5-4x4-dob-cab-at-4p/CP-AD-8483240,3.5 4X4 DOB. CAB. AT 4P,3500,3.5,456,691,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,5,6,1020,3243
CP-AD-8483232,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-3-0t-raptor-4x4-dob-cab-at-4p/CP-AD-8483232,3.0T RAPTOR 4X4 DOB. CAB. AT 4P,2956,3.0,288,491,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,5,6,664,3130
CP-AD-8483134,https://www.chileautos.cl/vehiculos/detalles/2026-ford-mustang-5-0-dark-horse-premium-4x2-coupe-at-2p/CP-AD-8483134,5.0 DARK HORSE PREMIUM 4X2 COUPE AT 2P,5000,5.0,500,567,"Coupé, 2 puertas, 4 asientos",Coupé,4X2,Automática,Automática,Bencina,2,4,8,470,2182
CP-AD-8482359,https://www.chileautos.cl/vehiculos/detalles/2026-ford-transit-transit-techo-alto-l3h3/CP-AD-8482359,transit  techo alto l3h3,,,,,Furgón,Furgón,,Manual,,Diesel,4,,,,
CP-AD-8482318,https://www.chileautos.cl/vehiculos/detalles/2026-ford-transit-transit-techo-medio-l3h2/CP-AD-8482318,TRANSIT TECHO MEDIO L3H2,,,,,Furgón,Furgón,,Manual,,Diesel,4,,,,
CP-AD-8481793,https://www.chileautos.cl/vehiculos/detalles/2026-ford-maverick-2-0t-xlt-awd-at-4p/CP-AD-8481793,2.0T XLT AWD AT 4P,2000,2.0,238,375,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,5,4,862,2377
CP-AD-8481791,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-2-0-xlt-diesel-4x4-dob-cab-at-4p/CP-AD-8481791,2.0 XLT DIESEL 4X4 DOB. CAB. AT 4P,1996,2.0,205,500,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Diesel,4,5,4,976,3270
CP-AD-8481789,https://www.chileautos.cl/vehiculos/detalles/2026-ford-explorer-2-3-ecoboost-active-4wd-at-5p/CP-AD-8481789,2.3 ECOBOOST ACTIVE 4WD AT 5P,2300,2.3,300,420,"SUV, 5 puertas, 7 asientos",SUV,4X4,Automática,Automática,Bencina,5,7,4,651,2007
CP-AD-8481734,https://www.chileautos.cl/vehiculos/detalles/2026-ford-mustang-5-0-dark-horse-premium-4x2-coupe-at-2p/CP-AD-8481734,5.0 DARK HORSE PREMIUM 4X2 COUPE AT 2P,5000,5.0,500,567,"Coupé, 2 puertas, 4 asientos",Coupé,4X2,Automática,Automática,Bencina,2,4,8,470,2182
CP-AD-8481631,https://www.chileautos.cl/vehiculos/detalles/2026-chevrolet-colorado-2-8-ltz-diesel-4wd-at-4p/CP-AD-8481631,2.8 LTZ DIESEL 4WD AT 4P,2776,2.8,204,510,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Diesel,4,5,4,790,2160
CP-AD-8480268,https://www.chileautos.cl/vehiculos/detalles/2026-opel-corsa-1-2t-gs-100hp-4x2-at8-5p/CP-AD-8480268,1.2T GS 100HP 4X2 AT8 5P,1200,1.2,100,205,"Hatchback, 5 puertas, 5 asientos",Hatchback,4X2,Automática,Automática,Bencina,5,5,4,990,1088
CP-AD-8478467,https://www.chileautos.cl/vehiculos/detalles/2026-citroën-c3-aircross-1-6-vti-shine-4x2-115-5pas-mt-5p/CP-AD-8478467,1.6 VTI SHINE 4X2 115 5PAS MT 5P,1587,1.6,115,150,"SUV, 5 puertas, 5 asientos",SUV,4X2,Manual,Mecánico,Bencina,5,5,,643,1199
CP-AD-8477874,https://www.chileautos.cl/vehiculos/detalles/2026-citroën-berlingo-1-5-hdi-m-diesel-100-4x2-furgon-euro-6-bvm-mt-5p/CP-AD-8477874,1.5 HDI M DIESEL 100 4X2 FURGON EURO 6 BVM MT 5P,1499,1.5,100,230,"Furgón, 5 puertas, 3 asientos",Furgón,4X2,Manual,Mecánico,Diesel,5,3,4,996,1638
CP-AD-8477409,https://www.chileautos.cl/vehiculos/detalles/2026-ford-mustang-dark-horse/CP-AD-8477409,Dark Horse,,,,,Coupé,Coupé,,Automática,,Bencina,3,,,,
CP-AD-8477402,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-3-0t-raptor-4x4-dob-cab-at-4p/CP-AD-8477402,3.0T RAPTOR 4X4 DOB. CAB. AT 4P,2956,3.0,288,491,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,5,6,664,3130
CP-AD-8477389,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-2-0-xlt-diesel-4x4-dob-cab-at-4p/CP-AD-8477389,2.0 XLT DIESEL 4X4 DOB. CAB. AT 4P,1996,2.0,205,500,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Diesel,4,5,4,976,3270
CP-AD-8477383,https://www.chileautos.cl/vehiculos/detalles/2026-ford-ranger-2-0-xls-diesel-4x4-dob-cab-mt-4p/CP-AD-8477383,2.0 XLS DIESEL 4X4 DOB. CAB. MT 4P,1996,2.0,170,405,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Manual,Mecánico,Diesel,4,5,4,1024,3220
CP-AD-8477348,https://www.chileautos.cl/vehiculos/detalles/2026-ford-explorer-2-3-ecoboost-platinum-4wd-at-5p/CP-AD-8477348,2.3 ECOBOOST PLATINUM 4WD AT 5P,2300,2.3,300,420,"SUV, 5 puertas, 7 asientos",SUV,4X4,Automática,Automática,Bencina,5,7,4,651,2007
CP-AD-8477345,https://www.chileautos.cl/vehiculos/detalles/2026-ford-explorer-2-3-ecoboost-active-4wd-at-5p/CP-AD-8477345,2.3 ECOBOOST ACTIVE 4WD AT 5P,2300,2.3,300,420,"SUV, 5 puertas, 7 asientos",SUV,4X4,Automática,Automática,Bencina,5,7,4,651,2007
CP-AD-8477157,https://www.chileautos.cl/vehiculos/detalles/2026-peugeot-208-1-2-mca-puretech-75-style-4x2-mt-5p/CP-AD-8477157,1.2 MCA PURETECH 75 STYLE 4X2 MT 5P,1198,1.2,75,118,"Hatchback, 5 puertas, 5 asientos",Hatchback,4X2,Manual,Mecánico,Bencina,5,5,,954,980
CP-AD-8477116,https://www.chileautos.cl/vehiculos/detalles/2026-peugeot-208-1-2-mca-allure-mhev-136-4x2-edct6-at-5p/CP-AD-8477116,1.2 MCA ALLURE MHEV 136 4X2 EDCT6 AT 5P,1199,1.2,136,205,"Hatchback, 5 puertas, 5 asientos",Hatchback,4X2,Automática,Automática,Híbrido,5,5,3,1126,1228
